date,up_count,down_count,flat_count,valid_count,universe_total,coverage_ratio,breadth_net_ratio,up_ratio,down_ratio,breadth_log_ad_ratio,open_0050,close_0050,ret_c0_o1,ret_c0_c1,ret_o1_c1,ret_o1_o2,ret_o1_c2,ret_o1_c3,ret_o1_c5,ret_o1_c10,year,month
2015-11-20,609,626,178,1413,1974,0.71580547112462,-0.013765182186234818,0.4931174089068826,0.5068825910931174,-0.027509825414796796,89.31703299374949,89.2454074660881,0.0048154093097914075,0.0048154093097914075,0.0,-0.0015974440894569453,-0.010383386581469645,-0.010383386581469645,-0.010383386581469645,-0.013578274760383424,2015,11
2015-11-23,579,681,148,1408,1974,0.713272543059777,-0.08095238095238096,0.4595238095238095,0.5404761904761904,-0.16213058835678085,89.67516063205643,89.67516063205643,-0.0015974440894569453,-0.010383386581469645,-0.008799999999999919,-0.010399999999999965,-0.008799999999999919,0.0047999999999999154,-0.02079999999999993,0.0,2015,11
2015-11-24,273,1009,122,1404,1974,0.7112462006079028,-0.5741029641185648,0.21294851794071762,0.7870514820592823,-1.3059088158908563,89.53190957673365,88.7440287724584,-0.0016142050040355294,0.0,0.0016168148746968924,0.007275666936135572,0.015359741309620034,0.0016168148746968924,0.008892481810832464,-0.0056588520614391236,2015,11
2015-11-25,396,884,129,1409,1974,0.7137791286727457,-0.38125,0.309375,0.690625,-0.8023464725249373,88.60077771713563,88.7440287724584,0.005649717514124131,0.013720742534301777,0.008025682182985605,0.009630818619582815,-0.005617977528089679,-0.017656500802567976,0.0,-0.024879614767255198,2015,11
2015-11-26,927,345,145,1417,1974,0.7178318135764944,0.45754716981132076,0.7287735849056604,0.27122641509433965,0.9875001512738657,89.2454074660881,89.96166274270198,0.0015923566878981443,-0.013535031847133672,-0.015103338632750374,-0.031796502384737746,-0.027027027027026973,-0.007949125596184548,-0.007949125596184548,-0.037360890302066796,2015,11
2015-11-27,410,853,151,1414,1974,0.7163120567375887,-0.3507521773555028,0.3246239113222486,0.6753760886777513,-0.7319696133420124,90.10491379802475,88.7440287724584,-0.016949152542373058,-0.01210653753026636,0.0049261083743843415,0.01313628899835817,0.024630541871921263,0.02298850574712641,0.013957307060755486,-0.01724137931034464,2015,11
2015-11-30,304,1004,98,1406,1974,0.7122593718338399,-0.5351681957186545,0.2324159021406728,0.7675840978593272,-1.1935740971050373,87.23989269156927,87.6696458575376,0.008169934640522847,0.019607843137254832,0.011345218800648205,0.012155591572123203,0.00972447325769843,0.011345218800648205,0.01296596434359798,-0.0372771474878445,2015,11
2015-12-01,1024,264,124,1412,1974,0.7152988855116514,0.5900621118012422,0.7950310559006211,0.20496894409937888,1.3541187163806003,88.38590113415147,89.38865852141087,0.0008012820512821595,-0.001602564102564208,-0.0024019215372299563,-0.008807045636509248,-0.0008006405124100224,-0.011208967173739093,-0.01521216973578876,-0.048038430744595684,2015,12
2015-12-02,630,632,153,1415,1974,0.7168186423505573,-0.001584786053882726,0.49920760697305866,0.5007923930269413,-0.003167065196701033,89.46028404907227,89.2454074660881,-0.006420545746388284,0.0016051364365972098,0.008077544426494221,0.0008077544426494665,-0.0024232633279482885,0.009693053311793154,-0.018578352180937063,-0.025040387722132462,2015,12
2015-12-03,617,618,176,1411,1974,0.7147922998986829,-0.0008097165991902834,0.49959514170040487,0.5004048582995951,-0.0016181233304103741,88.67240324479701,89.38865852141087,-0.007211538461538325,-0.01041666666666663,-0.0032284100080711697,0.004035512510088601,0.00887812752219519,-0.007263922518159993,-0.0225988700564973,-0.014527845036319764,2015,12
2015-12-04,565,693,155,1413,1974,0.71580547112462,-0.10174880763116058,0.4491255961844197,0.5508744038155803,-0.20404094419871113,88.7440287724584,88.45752666181285,0.007287449392712642,0.012145748987854255,0.004823151125401992,0.000803858520900258,-0.011254019292604611,-0.02331189710610937,-0.03778135048231501,-0.02331189710610937,2015,12
2015-12-07,686,553,172,1411,1974,0.7147922998986829,0.10734463276836158,0.5536723163841808,0.4463276836158192,0.2153444730593342,89.10215641076533,89.53190957673365,-0.0040000000000000036,-0.016000000000000014,-0.012048192771084376,-0.016867469879517927,-0.02409638554216864,-0.027309236947791082,-0.04578313253012045,-0.025702811244979862,2015,12
2015-12-08,300,992,118,1410,1974,0.7142857142857143,-0.5356037151702786,0.23219814241486067,0.7678018575851393,-1.1947792585860832,89.17378193842671,88.09939902350591,-0.004878048780487698,-0.012195121951219523,-0.007352941176470784,-0.013071895424836666,-0.010620915032679812,-0.022058823529411797,-0.028594771241830075,-0.0065359477124184995,2015,12
2015-12-09,205,1135,73,1413,1974,0.71580547112462,-0.6940298507462687,0.15298507462686567,0.8470149253731343,-1.7093823276093238,87.6696458575376,87.0250161085851,-0.0057613168724279795,-0.003292181069958766,0.002483443708609201,0.002483443708609201,-0.009105960264900514,-0.01655629139072856,-0.0008278145695364003,0.008278145695364225,2015,12
2015-12-10,564,717,128,1409,1974,0.7137791286727457,-0.11943793911007025,0.44028103044496486,0.5597189695550351,-0.23983256404405953,86.5236374149554,86.73851399793956,0.0,-0.01156069364161838,-0.01156069364161838,-0.02146985962014869,-0.018992568125516196,-0.018166804293971883,0.008257638315441795,0.010734929810074512,2015,12
2015-12-11,248,1057,104,1409,1974,0.7137791286727457,-0.6199233716475095,0.1900383141762452,0.8099616858237548,-1.4482200653837496,86.73851399793956,85.73575661068016,-0.010025062656641714,-0.007518796992481369,0.0025316455696202667,0.007594936708861022,0.0033755274261604296,0.01856540084388203,0.025316455696202445,0.039662447257384104,2015,12
2015-12-14,332,979,103,1414,1974,0.7163120567375887,-0.4935163996948894,0.2532418001525553,0.7467581998474447,-1.0804023772886866,84.8762502787435,85.09112686172766,0.005050505050505194,0.0008417508417508657,-0.004187604690117364,0.005025125628140614,0.010887772194304812,0.022613065326632986,0.015912897822445426,0.029313232830820768,2015,12
2015-12-15,921,354,133,1408,1974,0.713272543059777,0.4447058823529412,0.7223529411764706,0.2776470588235294,0.9552944311376959,85.520880027696,85.16275238938906,0.009251471825062918,0.015138772077375906,0.005833333333333357,0.009166666666666767,0.01750000000000007,0.012499999999999956,0.013333333333333197,0.01666666666666683,2015,12
2015-12-16,910,350,153,1413,1974,0.71580547112462,0.4444444444444444,0.7222222222222222,0.2777777777777778,0.9546331926930179,85.9506331936643,86.45201188729402,0.003314001657000798,0.011599005799502793,0.008257638315441795,0.004954582989264988,0.003303055326176585,0.0016515276630884035,0.005780346820809301,0.0,2015,12
2015-12-17,1027,274,118,1419,1974,0.7188449848024316,0.5787855495772483,0.7893927747886241,0.21060722521137587,1.3199326854208044,86.73851399793956,87.45476927455343,-0.003276003276003192,-0.004914004914004955,-0.0016433853738702098,-0.013147082990961456,-0.0032867707477403085,-0.0008216926869352159,0.005751848808545734,-0.0016433853738702098,2015,12
2015-12-18,534,717,165,1416,1974,0.7173252279635258,-0.14628297362110312,0.42685851318944845,0.5731414868105515,-0.29444121716867633,87.16826716390788,87.0250161085851,-0.01152263374485607,-0.0016460905349793276,0.009991673605329154,0.010824313072439695,0.012489592006661221,0.014154870940882747,0.025811823480432983,-0.008326394671107407,2015,12
2015-12-21,752,497,164,1413,1974,0.71580547112462,0.20416333066453163,0.6020816653322658,0.3979183346677342,0.41380544002438335,86.02225872132568,86.88176505326234,0.0008244023083263663,0.002473206924979321,0.0016474464579900872,0.004118616144975329,0.0032948929159801743,0.008237232289950658,0.012355848434925765,-0.027182866556836882,2015,12
2015-12-22,504,731,182,1417,1974,0.7178318135764944,-0.18380566801619433,0.4080971659919028,0.5919028340080972,-0.3715293806665154,86.95339058092372,87.09664163624649,0.002467105263157965,0.00164473684210531,-0.0008203445447089175,0.00656275635767023,0.004101722723544032,0.01066447908121404,0.0008203445447088065,-0.04101722723543899,2015,12
2015-12-23,600,651,168,1419,1974,0.7188449848024316,-0.0407673860911271,0.47961630695443647,0.5203836930455635,-0.08151475504486155,87.31151821923066,87.23989269156927,0.007389162561576512,0.0049261083743843415,-0.0024449877750610804,-0.0024449877750610804,0.004074979625101838,0.0016299918500406463,-0.013039934800326058,-0.06519967400163007,2015,12
2015-12-24,447,820,153,1420,1974,0.7193515704154002,-0.2943962115232833,0.35280189423835834,0.6471981057616417,-0.6062373728152356,87.88452244052176,87.6696458575376,0.0,0.006535947712418277,0.006535947712418277,0.008169934640522847,0.004084967320261423,-0.0032679738562092497,-0.007352941176470784,-0.06127450980392157,2015,12
2015-12-25,887,354,175,1416,1974,0.7173252279635258,0.42949234488315874,0.7147461724415793,0.2852538275584206,0.9177001753773886,87.6696458575376,88.24265007882869,0.0016233766233766378,-0.0024350649350649567,-0.004051863857374438,-0.004862236628849326,-0.011345218800648316,-0.018638573743922304,-0.034846029173419835,-0.08346839546191254,2015,12
2015-12-28,510,742,160,1412,1974,0.7152988855116514,-0.1853035143769968,0.4073482428115016,0.5926517571884984,-0.3746322330721344,88.38590113415147,88.02777349584453,-0.0008136696501219731,-0.007323026851098424,-0.006514657980456029,-0.004071661237785018,-0.013843648208469062,-0.010586319218241158,-0.03827361563517917,-0.07980456026058635,2015,12
2015-12-29,418,825,169,1412,1974,0.7152988855116514,-0.3274336283185841,0.336283185840708,0.6637168141592921,-0.6793123734306526,87.95614796818315,87.38314374689205,0.0024590163934425924,-0.007377049180327888,-0.009811937857726938,-0.009811937857726938,-0.006541291905151292,-0.026165167620605168,-0.044153720359771054,-0.0654129190515127,2015,12
2015-12-30,632,615,170,1417,1974,0.7178318135764944,0.0136327185244587,0.5068163592622293,0.49318364073777066,0.02724527497716702,87.5980203298762,86.73851399793956,0.0,0.003303055326176585,0.003303055326176585,0.004128819157720676,-0.01651527663088359,-0.024772914946325386,-0.05284888521882736,-0.06358381502890165,2015,12
2015-12-31,791,428,203,1422,1974,0.7203647416413373,0.2977850697292863,0.6488925348646432,0.35110746513535684,0.6136391412832323,86.73851399793956,87.0250161085851,0.0008230452674895528,-0.01975308641975304,-0.020559210526315708,-0.021381578947368363,-0.028782894736842035,-0.03865131578947356,-0.055098684210526105,-0.0674342105263156,2015,12
2016-01-04,207,1128,76,1411,1974,0.7147922998986829,-0.6898876404494382,0.1550561797752809,0.8449438202247191,-1.6935132565868374,87.09664163624649,85.30600344471182,-0.0008396305625524292,-0.008396305625524736,-0.007563025210084007,-0.007563025210084007,-0.01764705882352946,-0.03613445378151259,-0.049579831932773155,-0.04033613445378148,2016,1
2016-01-05,360,915,132,1407,1974,0.7127659574468085,-0.43529411764705883,0.2823529411764706,0.7176470588235294,-0.9319784073895616,85.23437791705044,84.58974816809796,0.0,-0.010160880609652811,-0.010160880609652811,-0.012701100762066098,-0.028789161727349688,-0.02709568162574083,-0.04318374259102453,-0.030482641828958545,2016,1
2016-01-06,281,1006,120,1407,1974,0.7127659574468085,-0.5633255633255633,0.21833721833721834,0.7816627816627817,-1.274101797500101,84.58974816809796,83.73024183616131,-0.0025662959794696683,-0.018819503849443864,-0.01629502572898789,-0.022298456260720467,-0.014579759862778596,-0.030017152658662116,-0.019725557461406584,-0.04116638078902235,2016,1
2016-01-07,165,1202,57,1424,1974,0.7213779128672746,-0.7585954645208486,0.12070226773957571,0.8792977322604243,-1.9831868071627985,83.51536525317715,82.1544802276108,-0.006102877070619073,0.0017436791630340842,0.007894736842105399,-0.0017543859649121751,-0.007894736842105288,-0.00877192982456132,-0.005263157894736636,-0.021052631578947323,2016,1
2016-01-08,1089,231,109,1429,1974,0.7239108409321175,0.65,0.825,0.175,1.5488942808583859,81.65310153398109,82.29773128293358,-0.009573542210618013,-0.01566579634464771,-0.0061511423550089095,-0.0017574692442883233,-0.00702987697715296,0.004393673110720364,-0.0035149384885764245,-0.0061511423550089095,2016,1
2016-01-11,251,1111,72,1434,1974,0.7264437689969605,-0.631424375917768,0.184287812041116,0.815712187958884,-1.4860227438644573,81.50985047865832,81.0084717850286,0.004420866489831976,-0.0008841732979663064,-0.005281690140845119,0.0035211267605632646,0.0061619718309857685,-0.0017605633802815213,0.005281690140845008,0.013204225352112742,2016,1
2016-01-12,316,985,133,1434,1974,0.7264437689969605,-0.5142198308993082,0.24289008455034589,0.7571099154496541,-1.135825885008544,81.36659942333554,80.93684625736722,0.008849557522123908,0.011504424778761013,0.002631578947368318,-0.00877192982456132,-0.005263157894736636,-0.005263157894736636,0.004385964912280826,0.0,2016,1
2016-01-13,813,449,172,1434,1974,0.7264437689969605,0.2884310618066561,0.6442155309033281,0.35578446909667194,0.5932100727474175,81.65310153398109,81.86797811696525,-0.011373578302712128,-0.007874015748031371,0.0035398230088496963,0.010619469026548645,0.0035398230088496963,0.010619469026548645,-0.010619469026548645,0.01327433628318575,2016,1
2016-01-14,215,1115,93,1423,1974,0.720871327254306,-0.6766917293233082,0.16165413533834586,0.8383458646616542,-1.6440971043287846,80.93684625736722,81.22334836801278,0.007054673721340166,0.0,-0.007005253940455258,-0.021015761821365997,0.0,0.0026269702276706663,-0.022767075306479923,0.007880910683012221,2016,1
2016-01-15,603,636,180,1419,1974,0.7188449848024316,-0.026634382566585957,0.48668280871670705,0.513317191283293,-0.053238377459875044,81.79635258930386,81.22334836801278,-0.014109347442680886,0.007054673721340166,0.02146690518783534,0.019677996422182487,0.02415026833631484,0.0,0.011627906976744207,0.05545617173524153,2016,1
2016-01-18,1129,232,64,1425,1974,0.7218844984802432,0.6590742101396032,0.8295371050698016,0.1704628949301984,1.580640110880647,80.07733992543058,81.79635258930386,-0.0017513134851139256,0.0026269702276706663,0.004385964912280826,-0.002631578947368207,-0.019298245614035037,-0.021052631578947323,0.009649122807017685,0.044736842105263186,2016,1
2016-01-19,896,387,136,1419,1974,0.7188449848024316,0.3967264224473889,0.6983632112236945,0.3016367887763055,0.8387824442517858,81.65310153398109,82.01122917228803,-0.00698689956331866,-0.02358078602620084,-0.01671064204045747,-0.01319261213720313,-0.018469656992084582,-0.005277044854881452,0.0026385224274405594,0.04749340369393118,2016,1
2016-01-20,187,1146,84,1417,1974,0.7178318135764944,-0.719429857464366,0.14028507126781695,0.859714928732183,-1.8106902568874936,81.43822495099694,80.07733992543058,0.003577817531305927,-0.0017889087656529634,-0.005347593582887833,0.004456327985739694,0.00802139037433136,0.02584670231729036,0.020499108734402638,0.05793226381461669,2016,1
2016-01-21,501,724,190,1415,1974,0.7168186423505573,-0.1820408163265306,0.4089795918367347,0.5910204081632653,-0.36787815435874693,80.36384203607614,79.9340888701078,0.009856630824372825,0.013440860215053752,0.003549245785270605,0.011535048802129522,0.021295474711623852,0.011535048802129522,0.021295474711623852,0.04614019520851831,2016,1
2016-01-22,772,449,197,1418,1974,0.7183383991894631,0.26453726453726456,0.6322686322686323,0.3677313677313677,0.5414961548602255,80.72196967438306,81.0084717850286,0.007957559681697646,0.017683465959328126,0.009649122807017685,0.0,0.0,0.004385964912280826,0.03508771929824572,0.03508771929824572,2016,1
2016-01-25,1109,186,115,1410,1974,0.7142857142857143,0.7127413127413127,0.8563706563706563,0.14362934362934363,1.7832335032887785,81.65310153398109,82.44098233825635,-0.009556907037358897,-0.009556907037358897,0.0,0.007017543859649145,0.004385964912280826,0.009649122807017685,0.044736842105263186,0.05701754385964919,2016,1
2016-01-26,414,826,167,1407,1974,0.7127659574468085,-0.33225806451612905,0.3338709677419355,0.6661290322580645,-0.6901269426857293,81.65310153398109,81.65310153398109,0.007017543859649145,0.004385964912280826,-0.002613240418118501,-0.004355400696864131,0.002613240418118501,0.027874564459930307,0.03745644599303133,0.04442508710801385,2016,1
2016-01-27,556,684,168,1408,1974,0.713272543059777,-0.1032258064516129,0.4483870967741935,0.5516129032258065,-0.2070214740129041,82.22610575527219,82.01122917228803,-0.0017467248908297206,0.005240174672489051,0.006999125109361293,0.006124234470691325,0.03237095363079634,0.04199475065616798,0.03849518810148744,0.06561679790026242,2016,1
2016-01-28,864,380,169,1413,1974,0.71580547112462,0.3890675241157556,0.6945337620578779,0.3054662379421222,0.8206651278216046,81.86797811696525,82.44098233825635,-0.0008688097306689402,0.025195482189400487,0.026086956521739202,0.03391304347826085,0.03565217391304332,0.03565217391304332,0.025217391304347858,0.058260869565217366,2016,1
2016-01-29,985,316,125,1426,1974,0.7223910840932117,0.5142198308993082,0.7571099154496541,0.24289008455034589,1.1358258850085439,82.36935681059497,84.51812264043657,0.007627118644067732,0.009322033898304882,0.001682085786375076,0.000841042893187538,0.001682085786375076,-0.001682085786375187,-0.007569386038687953,0.022708158116063748,2016,1
2016-01-30,1060,250,130,1440,1974,0.729483282674772,0.6183206106870229,0.8091603053435115,0.19083969465648856,1.4430368534798177,85.16275238938906,85.30600344471182,-0.0008396305625524292,0.0,0.0008403361344537785,-0.0008403361344537785,-0.0025210084033613356,-0.009243697478991453,0.012605042016806678,0.02268907563025202,2016,1
2016-02-01,513,752,162,1427,1974,0.7228976697061803,-0.18893280632411066,0.40553359683794465,0.5944664031620553,-0.3821509672544179,85.23437791705044,85.30600344471182,-0.0016792611251048584,-0.0033585222502098278,-0.001682085786375187,-0.007569386038687953,-0.008410428931875491,-0.007569386038687953,0.00841042893187538,0.014297729184188368,2016,2
2016-02-02,590,646,184,1420,1974,0.7193515704154002,-0.045307443365695796,0.4773462783171521,0.5226537216828478,-0.09060356257449513,85.16275238938906,85.01950133406628,-0.005897219882055493,-0.006739679865206294,-0.0008474576271185752,-0.011864406779661052,0.0,0.021186440677966045,0.0322033898305083,0.035593220338983045,2016,2
2016-02-03,376,858,189,1423,1974,0.720871327254306,-0.3905996758508914,0.3047001620745543,0.6952998379254457,-0.824268633097582,84.51812264043657,84.44649711277519,-0.011026293469041715,0.0008481764206953457,0.012006861063464935,0.013722126929674117,0.0334476843910807,0.028301886792452935,0.04373927958833623,0.0506003430531734,2016,2
2016-02-15,734,565,120,1419,1974,0.7188449848024316,0.13010007698229406,0.565050038491147,0.43494996150885296,0.2614797000577569,83.51536525317715,84.51812264043657,0.0016949152542373724,0.021186440677966045,0.019458544839255465,0.021996615905245154,0.014382402707275643,0.030456852791878042,0.028764805414551287,0.04653130287648044,2016,2
2016-02-16,1067,252,102,1421,1974,0.7198581560283688,0.6178923426838514,0.8089461713419257,0.1910538286580743,1.4416634963873651,84.66137369575935,86.30876083197124,0.0024896265560165887,-0.004979253112033177,-0.007450331125827825,0.0066225165562912025,0.008278145695364225,0.007450331125827825,0.007450331125827825,0.0322847682119205,2016,2
2016-02-17,674,605,151,1430,1974,0.7244174265450861,0.05394839718530102,0.5269741985926505,0.4730258014073495,0.10791711265466354,86.5236374149554,85.87900766600292,0.01417848206839012,0.015846538782318564,0.00164473684210531,0.0,0.000822368421052655,0.0,-0.008223684210526216,0.035361842105263275,2016,2
2016-02-18,944,325,165,1434,1974,0.7264437689969605,0.48778565799842394,0.7438928289992119,0.256107171000788,1.0652932252929403,87.09664163624649,87.23989269156927,-0.0016420361247948545,-0.0008210180623973162,0.000822368421052655,0.000822368421052655,0.0,0.000822368421052655,0.00493421052631593,0.03782894736842124,2016,2
2016-02-19,678,586,169,1433,1974,0.7259371833839919,0.07278481012658228,0.5363924050632911,0.46360759493670883,0.14571181118139379,87.09664163624649,87.16826716390788,0.0,-0.0008216926869352159,-0.0008216926869352159,0.0024650780608053147,0.0,-0.009038619556286043,0.006573541495480839,0.03697617091207883,2016,2
2016-02-22,712,559,157,1428,1974,0.723404255319149,0.12037765538945712,0.5601888276947286,0.43981117230527145,0.24173638439082565,87.16826716390788,87.09664163624649,0.00328947368421062,0.000822368421052655,-0.0024590163934425924,-0.003278688524590234,-0.011475409836065653,0.0016393442622950616,0.013934426229508245,0.033606557377048984,2016,2
2016-02-23,844,425,158,1427,1974,0.7228976697061803,0.3301812450748621,0.665090622537431,0.33490937746256894,0.685479788234426,87.38314374689205,87.16826716390788,-0.0008216926869352159,-0.009038619556286043,-0.008223684210526216,-0.0032894736842102867,0.00493421052631593,0.007401315789473895,0.025493421052631637,0.03782894736842124,2016,2
2016-02-24,389,914,126,1429,1974,0.7239108409321175,-0.4029163468917882,0.2985418265541059,0.7014581734458941,-0.8535136025201174,87.09664163624649,86.38038635963262,0.004975124378109541,0.013266998341625369,0.008250825082508184,0.012376237623762387,0.010726072607260662,0.02062706270627057,0.038778877887788665,0.04372937293729362,2016,2
2016-02-25,778,492,160,1430,1974,0.7244174265450861,0.2251968503937008,0.6125984251968504,0.38740157480314963,0.45787453066190953,86.81013952560096,87.52639480221482,0.004091653027823217,0.002454991816693841,-0.0016299918500407573,-0.0016299918500407573,0.008149959250203676,0.01629991850040735,0.028524857375713086,0.03585982070089644,2016,2
2016-02-26,873,395,168,1436,1974,0.7274569402228976,0.37697160883280756,0.6884858044164038,0.3115141955835962,0.7923573423664027,87.88452244052176,87.74127138519898,0.0,0.009795918367346834,0.009795918367346834,0.01795918367346938,0.01795918367346938,0.027755102040816215,0.03020408163265298,0.04489795918367334,2016,2
2016-03-01,923,369,145,1437,1974,0.7279635258358662,0.42879256965944273,0.7143962848297214,0.28560371517027866,0.9160200592510382,87.74127138519898,88.60077771713563,0.00808407437348424,0.00808407437348424,0.0,0.0,0.009623095429029727,0.012028869286287103,0.011226944667201089,0.011226944667201089,2016,3
2016-03-02,827,435,177,1439,1974,0.7289766970618035,0.31061806656101426,0.6553090332805072,0.34469096671949284,0.6419143109586605,89.31703299374949,89.31703299374949,0.0,0.009623095429029727,0.009623095429029727,0.008821170809943935,0.012028869286287103,0.012028869286287103,0.012028869286287103,0.020048115477145023,2016,3
2016-03-03,723,569,149,1441,1974,0.7299898682877406,0.11919504643962849,0.5595975232198143,0.44040247678018574,0.2393417631843017,89.31703299374949,90.17653932568614,-0.0007942811755360379,0.002382843526608447,0.0031796502384737746,0.004769475357710551,0.0031796502384737746,0.0023847376788552754,0.00556438791732905,0.022257551669316422,2016,3
2016-03-04,923,371,152,1446,1974,0.7325227963525835,0.4265842349304482,0.7132921174652241,0.2867078825347759,0.9106219354814808,90.10491379802475,90.3914159086703,0.0015847860538826808,0.0,-0.0015822784810126667,-0.0031645569620254443,-0.002373417721519111,-0.0015822784810126667,0.005537974683544222,0.023734177215189778,2016,3
2016-03-07,715,599,133,1447,1974,0.7330293819655522,0.0882800608828006,0.5441400304414004,0.4558599695585997,0.1768856245289366,90.53466696399308,90.3914159086703,-0.0015847860538827918,-0.0007923930269414514,0.0007936507936507908,0.0007936507936507908,0.0015873015873015817,0.003968253968253954,0.01587301587301604,0.025396825396825307,2016,3
2016-03-08,617,664,166,1447,1974,0.7330293819655522,-0.03669008587041374,0.4816549570647931,0.5183450429352069,-0.0733558096511677,90.24816485334752,90.3197903810089,0.0,0.0007930214115781098,0.0007930214115781098,0.0,0.003172085646312661,0.00793021411578132,0.0,0.021411578112609186,2016,3
2016-03-09,540,758,139,1437,1974,0.7279635258358662,-0.1679506933744222,0.41602465331278893,0.5839753466872111,-0.3388481617093239,90.3197903810089,90.3914159086703,-0.0007923930269414514,0.002377179080824021,0.003172085646312661,0.0023790642347345514,0.00793021411578132,0.015067406819984308,0.008723235527359208,0.020618556701031077,2016,3
2016-03-10,705,586,143,1434,1974,0.7264437689969605,0.09217660728117738,0.5460883036405887,0.4539116963594113,0.18473410319933856,90.3197903810089,90.60629249165446,-0.0007905138339920903,0.004743083003952542,0.005537974683544222,0.012658227848101111,0.012658227848101111,-0.002373417721519111,0.01740506329113911,0.018196202531645556,2016,3
2016-03-11,720,561,158,1439,1974,0.7289766970618035,0.12412177985948478,0.5620608899297423,0.4379391100702576,0.24933364126107888,90.53466696399308,91.03604565762278,0.007081038552321006,0.007081038552321006,0.0,0.0,-0.014843750000000155,-0.006250000000000089,0.010937500000000044,0.0007812499999999556,2016,3
2016-03-14,797,508,139,1444,1974,0.7315096251266464,0.221455938697318,0.610727969348659,0.389272030651341,0.45001661917038493,91.68067540657526,91.68067540657526,0.0,-0.014843750000000155,-0.014843750000000155,-0.010156249999999978,-0.006250000000000089,0.004687499999999956,0.009374999999999911,0.0015624999999999112,2016,3
2016-03-15,171,1214,64,1449,1974,0.7340425531914894,-0.7530685920577618,0.12346570397111914,0.8765342960288809,-1.9575044818362326,91.68067540657526,90.3197903810089,0.004758128469468881,0.008723235527359208,0.003946329913180557,0.018942383583267386,0.014996053670086829,0.02131018153117603,0.016574585635359185,0.0047355958958168465,2016,3
2016-03-16,1103,233,113,1449,1974,0.7340425531914894,0.6511976047904192,0.8255988023952096,0.17440119760479042,1.553060148587839,90.74954354697724,91.10767118528416,0.014937106918238907,0.011006289308176154,-0.0038729666924863793,-0.0023237800154917165,0.0023237800154920496,0.0007745933384972759,-0.0030983733539891034,0.0023237800154920496,2016,3
2016-03-17,402,898,146,1446,1974,0.7325227963525835,-0.38153846153846155,0.30923076923076925,0.6907692307692308,-0.8030316093649956,92.46855621085051,92.11042857254358,0.0015552099533437946,0.0062208398133749565,0.004658385093167627,0.007763975155279601,0.0031055900621115295,0.0,-0.0007763975155280489,0.0038819875776399115,2016,3
2016-03-18,852,447,144,1443,1974,0.7310030395136778,0.3117782909930716,0.6558891454965358,0.3441108545034642,0.6444966714427618,92.25367962786636,92.68343279383468,0.0030911901081918103,-0.0015455950540960162,-0.004622496147920208,-0.00847457627118664,-0.007704160246533198,-0.00847457627118664,-0.013097072419106515,-0.015408320493066507,2016,3
2016-03-21,736,570,139,1445,1974,0.732016210739615,0.12710566615620214,0.5635528330781011,0.43644716692189894,0.2553960666005546,92.96993490448024,92.54018173851189,-0.0038699690402476117,-0.003095975232197956,0.0007770007770009357,0.0007770007770009357,0.0,0.0,-0.0038850038850039015,-0.030303030303030276,2016,3
2016-03-22,478,812,153,1443,1974,0.7310030395136778,-0.2589147286821705,0.3705426356589147,0.6294573643410852,-0.5294597033108837,92.18205410020497,92.25367962786636,0.0,-0.0007763975155280489,-0.0007763975155280489,-0.0023291925465838137,-0.0007763975155280489,-0.005434782608695787,-0.01164596273291929,-0.03493788819875776,2016,3
2016-03-23,475,822,144,1441,1974,0.7299898682877406,-0.26754047802621433,0.3662297609868928,0.6337702390131071,-0.5479816006540819,92.25367962786636,92.18205410020497,-0.0015540015540014274,0.0,0.0015564202334630295,0.0038910505836575737,-0.00311284046692617,-0.0023346303501946553,0.007003891050583633,-0.023346303501945553,2016,3
2016-03-24,427,870,145,1442,1974,0.7304964539007093,-0.3415574402467232,0.3292212798766384,0.6707787201233616,-0.7111134708314288,92.0388030448822,92.18205410020497,0.002331002331002363,-0.004662004662004615,-0.006976744186046546,-0.006976744186046546,-0.006201550387596955,-0.013178294573643279,0.0023255813953488857,-0.023255813953488413,2016,3
2016-03-25,568,732,147,1447,1974,0.7330293819655522,-0.12615384615384614,0.4369230769230769,0.563076923076923,-0.2534620277006316,92.39693068318913,91.75230093423664,0.0,0.0007806401249024209,0.0007806401249024209,-0.0007806401249024209,-0.006245120999219256,0.010148321623731471,-0.0023419203747072626,-0.017174082747853148,2016,3
2016-03-28,402,903,145,1450,1974,0.7345491388044579,-0.3839080459770115,0.3080459770114943,0.6919540229885057,-0.8085810131736652,91.75230093423664,91.82392646189803,-0.0015600624024959542,-0.007020280811232293,-0.005468749999999911,0.0007812499999999556,0.010937500000000044,0.010156250000000089,-0.025000000000000022,0.0007812499999999556,2016,3
2016-03-29,194,1174,82,1450,1974,0.7345491388044579,-0.716374269005848,0.14181286549707603,0.8581871345029239,-1.7981656410404665,91.68067540657526,91.17929671294556,0.00628436763550666,0.016496465043205122,0.010148321623731471,0.016393442622950838,0.009367681498829272,-0.0023419203747072626,-0.02966432474629188,0.0031225604996096834,2016,3
2016-03-30,1090,256,103,1449,1974,0.7340425531914894,0.6196136701337296,0.8098068350668648,0.1901931649331352,1.4472629210308596,91.75230093423664,92.68343279383468,0.0061823802163831765,-0.0007727975270478415,-0.006912442396313168,-0.013056835637480724,-0.018433179723502335,-0.04147465437788023,-0.036098310291858615,-0.013056835637480724,2016,3
